,id,text,label,subtask_b,subtask_c
7967,51203,guy kerry one nothing damn politician get going seas trying undermined president traitor sure better watch sob,1,TIN,GRP
7968,98526,really army ajsvsnsksjsj love family,0,,
7969,71694,cadwell yes former antifa url,0,,
7970,91222,totally way antifa works,0,,
7971,49728,especially since fascist nazi tell profile people pathetic shame,1,TIN,IND
7972,29665,know wonderful one woman campaign bring therese back may starting think little pushy,0,,
7973,95030,cutie,0,,
7974,29650,arent conservatives whackos religious zealots isnt republican party denounce denounce antifa,1,TIN,GRP
7975,93870,understand meaning america reading creating declaration independence share knowledge american creed fellow citizens url maga kag,1,TIN,OTH
7976,16048,thats place,0,,
7977,33919,pedophile criminal deserves fired,1,TIN,IND
7978,72429,true valid,0,,
7979,91190,dont know cat even realizes,0,,
7980,13255,exactly pure hatred blinded ive never seen mobs people nutsmakes realize self awareness crucial right locally like honestly stay focused amp like absentee ballot,0,,
7981,70376,inciting violence via twitter accounts supporting potus made lists targeted antifaetc,1,TIN,OTH
7982,94632,man general rule owes little born man makes alexander graham bell pushawardsmaywards,0,,
7983,53840,punk ass pos pog thank kgo,0,,
7984,70172,eric holder prison,1,TIN,IND
7985,30687,ukip scotland mep david coburn mep said theresa may capitulating start organised leaving deal amp put deal table told thats get deal brexit conservatives,0,,
7986,72982,fucking fast holy shit lol,1,UNT,
7987,55902,good shit kaepernick great model young kids play football stand believe,1,TIN,IND
7988,25018,dont likes bosses instruct amp long protected never give shite happens streets country,0,,
7989,40485,knew girl excited,0,,
7990,34768,business owners involved lawsuits regular basis whatbour society become liberals constantly looking handout,0,,
7991,16321,yesthats aus conservatives bob katter amp family first formed government last yearsbecause inherently conservative conservativecomedy,0,,
7992,36286,holy shit better drinking milk eating else,1,TIN,IND
7993,16908,nice group maga follow back thanks,0,,
7994,59228,dead mass shooting fifth third bank building downtown cincinnati deep state fake news crisis actor alert gun control bullshit foff feinsteinobama url via,1,TIN,OTH
7995,86612,related another creepy fusion gps url,0,,
7996,14186,wide world sports goin pansies,0,,
7997,15488,seriously consider maybe one always wrong amp people correct wrong supposition,0,,
7998,49029,liberals always wanted get hands wallet want get pants,0,,
7999,24900,morning check new maga kids book written illustrated trump america loving oif veteran url maga trump,0,,
8000,18083,loved hate bobby brown show guy really screwed kids back day please let hws drama favorite amp jerry maybe show andy,1,TIN,IND
8001,35787,cant talk trump everything promised economy better ever congress job get rid crooks fbi doj cia appoint special prosecuter start arresting prosecuting,0,,
8002,76577,amazing projection,0,,
8003,22547,also need address question president trump hire two lawyers would hire robert mueller maga,0,,
8004,58410,politicslive decision bed coalition fall years come,0,,
8005,61104,reported deaths sutherland church shooting dems already calling gun control shootings waiting report pedophile content allows reason american media establishment trying tell stop taking,0,,
8006,71629,pharmacist friend told last year thank opening discussing pharmacists held hostage rather tell people price fixes maga,0,,
8007,37239,never talk shut,1,TIN,IND
8008,72290,,0,,
8009,18848,gupta dreamer years cannot compared telephone call lasted minutes didnt want testify state capture inquiry moving according plan remember years planning calculating dots,0,,
8010,97763,lol legit,0,,
8011,43876,bullshit daughters watched tennis match sarrena got deserved big williams fans one game,1,TIN,OTH
8012,86455,know look outside box like rush limbaugh lost shit remind head funny,1,TIN,IND
8013,64585,know mami tjhan always scary creepy flirty gaze around miu,0,,
8014,36163,nigga tweeting shower hope siri drown,1,TIN,IND
8015,20359,msm covering,0,,
8016,96316,nobody greek nation lost ever existed subsaharan,0,,
8017,26175,still havent answered question whether country could keep law enforcement officers safer gun control laws subject limitations amendment url alpolitics,0,,
8018,67830,ren oppa love cute,0,,
8019,92723,jobs available people fill said never youfailed trump maga makeamericangreatagain opportunityknocks,0,,
8020,87251,explains leftists also shadowbanned,1,TIN,GRP
8021,74347,good maybe theyll give,0,,
8022,90541,brains beauty love show prime time oct get watch whole show yay,0,,
8023,19083,politicslive unfortunately still discussing wasted years far perhaps idea viable justathought url,0,,
8024,20227,bilion euros would buy lot hospitals another triumph brilliant brexit team url,0,,
8025,55721,zim whats make peyton lol url,0,,
8026,81779,anybody explain many stages tds,0,,
8027,72509,less money funny person concerned profit healthcare everyone else country want carpet baggers fleece someone else better still find something doesnt involve seeking rent essential public services,0,,
8028,25681,cutie,0,,
8029,29956,second person minutes tell apparently sitting smelly catsized fortune,0,,
8030,97247,soros paid antifa like christian conservatives sure,0,,
8031,82983,vulgar antifa creep trying look like womanor cant help,1,TIN,IND
8032,89694,principaled conservatives left building,0,,
8033,20608,fuck rick,1,UNT,
8034,85089,proof liberal left cannot think told say,0,,
8035,30696,women knew knuckledraggers marrying voting sympathy burn hell theyre daughters granddaughters theyre innocents women stuffing guns yoga pants yelling maga,0,,
8036,42744,osho quotes via listen continuously giving hints still small voice shout true little silent start feeling way person never try url url,0,,
8037,76888,yes debunked url,0,,
8038,49584,worst expect consider personally gain confirmation,1,TIN,IND
8039,21820,corruption except household socialism except household gun control except need protected shall,0,,
8040,81663,kids day every day url,0,,
8041,57373,winhe president,0,,
8042,93016,christian conservatives dont orange god neither black white green pink color name yahweh,0,,
8043,30607,arrest holder high crimes republic,0,,
8044,23693,like sweet baby boy wants girl heshe going become strong proud black woman grows url,0,,
8045,33367,maybe someone show wear hat,0,,
8046,62496,aww busy monster,1,TIN,IND
8047,13664,mounties come get dirty pervert internetonly pounds heavier get point url,1,TIN,OTH
8048,70783,ham,0,,
8049,62863,westminster houseoflords tories brexit labourparty labour bunch hypocrites total showerofshite url,0,,
8050,56888,typed think everyone like read means question referring reader case reader effect,1,TIN,IND
8051,65236,control didnt wait leave decide deliver areas already fully control rate months wasted plus time sign new ukeu trade agreement britain hold brexitbritain,0,,
8052,93719,breaking radical antifa footage url,0,,
8053,35038,cat fight url,0,,
8054,55705,dangerous liberals sure open flood gates,0,,
8055,84763,rookie youre adorable quite baseball family tree,0,,
8056,48084,teump haters together extreme liberals watch url,0,,
8057,86239,tough say football manages appeal sides spectrum except maybe far liberalssorry rant lol,0,,
8058,80868,know gun control stance residents,0,,
8059,14929,antifa displays hate disagree withyou hypocritical,1,TIN,IND
8060,38700,fantastic alamo sacred blight history time better left erased,1,TIN,IND
8061,20684,paint ball range used antifa proudboy match last year,0,,
8062,94296,antifas extremism facism making making face avi,0,,
8063,46026,know man went prison killing cow took hind quarter home given able vote dont talk pardon seldom given,0,,
8064,66249,think maybe give another party try maybe britian,0,,
8065,93446,local fox station national fox news broadcast youd follow anyone outside liberal bubble would know vast majority conservatives outraged url,1,TIN,OTH
8066,46201,yes melania wearing dont give jacket donald chump wearing jacket like always said god trump house law marvelous job many went without electricity months cool,0,,
8067,82723,republicans conservatives independents listen hillarites democrats repeating history dont stand confirmkavanaugh url,0,,
8068,32384,quiet shedevil url,1,TIN,IND
8069,74011,unsealthedeals congress sexual assault slushfunds pls maga wethepeople want know hypocrisy doublestandarddems sickening declassifyfisa declassifyreleasesunredacted amp declassifypowsdocuments darktolight url,1,TIN,GRP
8070,64048,yes biggest joke history,0,,
8071,62278,thank,0,,
8072,15834,pointing umpire calling thief berating walking fast toward official calling fing moron think clear needs help man perhaps,1,TIN,IND
8073,66125,thanks joe sanity forsaken looong time ago hahaha,1,TIN,GRP
8074,85703,lot pedophiles catholic church,1,TIN,OTH
8075,24170,liberals wonder dont want transgenders bathrooms,1,TIN,GRP
8076,91180,entire argument ignores fact gun control affects law abiding citizens way criminals think care background checks restrictions etc thats call criminals,0,,
8077,86447,former scenario regards antifa,0,,
8078,70675,lol literally incapable,0,,
8079,37747,son dont know hes better dead nice message tho heart good place,0,,
